11086|25|
11088|10|
11092|30|
11096|70|
11100|3|
11102|50|
11104|30|
11106|110|
11108|30|
11110|110|
11112|30|
11114|170|
11116|500|
11118|7850|
11122|18|
11124|2|
11126|6|
11128|4|
11130|42|
11132|55|
11134|1284|
11144|14|
11146|20|
11152|1750|
11158|68|
11160|50|
11162|404|
11164|130|
11166|15|
11172|7|
11174|15|
11176|15|
11178|30|
11180|32|
11184|200|
11188|48|
11198|150|
11200|540|
11202|15|
11204|25|
11206|70|
11208|104|
11212|30|
11214|25|
11216|20|
11218|1028|
11220|250|
11222|35|
11224|150|
11226|6|
11228|45|
11232|300|
11238|400|
11242|60|
11244|200|
11246|100|
11248|200|
11250|600|
11254|8|
11256|8|
11258|25|
11260|25|
11262|3|
11272|160|
11274|200|
11282|270|
11284|78|
11290|112|
11292|778|
11294|164|
11296|300|
11298|558|
11300|200|
11302|280|
11306|266|
11308|382|
11310|300|
11312|118|
11314|10|
11316|102|
11318|3000|
11320|48|
11322|2500|
11324|250|
11326|286|
11328|85|
11338|90|
11340|12|
11344|45|
11350|300|
11352|100|
11354|70|
11356|652|
11358|52|
11360|15|
11362|15|
11364|8|
11366|25|
11378|80|
11380|58|
11382|150|
11384|40|
11386|30|
11388|5|
11390|74|
11394|44|
11396|25|
11406|35|
11436|250|
11438|372|
11440|316|
11442|460|
11448|35|
11450|25|
11452|3|
11454|50|
11456|700|
11458|84|
11460|10|
11462|322|
11464|500|
11466|600|
11468|200|
11470|650|
11478|300|
11480|600|
11482|300|
11484|25|
11486|50|
11488|10|
11494|15|
11496|150|
11498|90|
11500|25|
11502|34|
11504|52|
11506|600|
11508|1000|
11510|26|
11532|1428|
11534|250|
11540|40|
11542|750|
11544|200|
11546|250|
11548|75|
11552|100|
11554|250|
11556|250|
11558|250|
11560|250|
11562|60|
11570|45|
11576|8|
11578|10|
11580|65|
11584|200|
11588|700|
11594|138|
11596|50|
11620|30|
11622|150|
11624|75|
11626|300|
11628|75|
11630|300|
11634|25|
11638|13|
11644|1250|
11646|5|
11648|25|
11650|10|
11654|275|
11660|208|
11662|190|
11664|54|
11666|600|
11668|148|
11670|44|
11672|300|
11674|44|
11678|2|
11680|2|
11682|4|
11684|8|
11686|8|
11688|6|
11696|2|
11700|68|
11702|6|
11704|318|
11706|1200|
11708|570|
11710|50|
11712|10|
11714|200|
11716|500|
11718|500|
11720|500|
11722|200|
11724|1000|
11726|200|
11734|185|
11736|25|
11740|100|
11750|622|
11752|576|
11754|150|
11760|75|
11762|380|
11764|210|
11766|500|
11768|234|
11770|82|
11772|100|
11774|35|
11784|20000|
11786|116|
11788|390|
11790|500|
11792|106|
11794|165|
11796|350|
11798|55|
11800|52|
11806|50|
11814|175|
11818|185|
11820|170|
11822|54|
11824|152|
11826|74|
11828|6|
11830|8|
11832|8|
11834|8|
11836|15|
11838|15|
11840|15|
11842|15|
11862|5|
11864|5|
11866|5|
11868|5|
11872|102|
11874|206|
11876|26|
11880|25|
11882|386|
11884|380|
11886|750|
11888|25|
11892|2|
11904|178|
11906|140|
11908|210|
11910|50|
11988|10|
11990|140|
11992|300|
11994|226|
11996|6|
11998|50|
12000|82|
12010|20|
12014|300|
12016|300|
12018|300|
12020|300|
12022|48|
12024|78|
12042|14|
12050|20|
12054|750|
12062|50|
12064|26|
12066|25|
12068|8|
12070|34|
12072|8|
12074|60|
12076|8|
12078|2|
12080|40|
12082|64|
12084|120|
12088|66|
12090|42|
12092|8|
12094|8|
12096|2|
12098|52|
12100|50|
12102|16|
12104|8|
12106|2|
12108|60|
12110|15|
12112|18|
12114|25|
12116|25|
12118|34|
12120|25|
12122|3|
12124|56|
12126|84|
12128|60|
12130|3|
12132|2|
12136|120|
12138|74|
12140|46|
12142|3|
12144|2|
12160|6|
12172|42|
12174|200|
12176|184|
12178|114|
12180|430|
12182|15|
12184|50|
12186|1500|
12188|9000|
12190|1000|
12192|20|
12194|25|
12200|6|
12206|50|
12208|20|
12210|15|
12212|3|
12214|64|
12242|10712|
12246|94|
12248|298|
12268|120|
12280|188|
12282|202|
12284|2|
12286|6|
12288|338|
12290|14|
12292|500|
12294|350|
12296|2500|
12300|194|
12302|140|
12304|192|
12306|48|
12308|150|
12342|634|
12344|912|
12346|2582|
12350|140|
12354|400|
12356|552|
12360|25|
12362|15|
12364|3|
12368|64|
12372|25|
12374|74|
12376|176|
12378|250|
12380|3270|
12382|54|
12384|108|
12386|20|
12388|3062|
12390|2960|
12392|16|
12394|5500|
12396|25|
12402|100|
12404|300|
12406|1980|
12410|124|
12412|500|
12414|186|
12416|52|
12418|1000|
12420|100|
12422|56|
12424|4|
12426|60|
12428|10|
12430|50|
12432|380|
12434|718|
12442|86|
12444|25|
12446|10|
12448|25|
12450|6000|
12454|25|
12456|6|
12458|52|
12460|70|
12462|10|
12464|8|
12466|6|
12468|6|
12470|3|
12472|75|
12474|18|
12476|16|
12478|20|
12484|6|
12486|26|
12488|50|
12490|10|
12492|30|
12494|10|
12496|45|
12498|45|
12500|30|
12502|20|
12504|200|
12506|20|
12508|25|
12510|30|
12512|3|
12514|4|
12516|7|
12518|6|
12520|65|
12546|25|
12548|36|
12550|40|
12552|3|
12554|8|
12556|250|
12558|102|
12560|3|
12562|2|
12576|60|
12578|66|
12580|110|
12582|20|
12584|100|
12586|48|
12612|2|
12616|3|
12618|5|
12620|76|
12622|6|
12626|25|
12628|166|
12630|1640|
12632|148|
12634|366|
12636|240|
12638|400|
12640|170|
12642|96|
12644|104|
12646|300|
12648|300|
12650|300|
12656|400|
12658|190|
12684|750|
12728|50|
12730|50|
12732|18|
12734|95|
12736|80|
12738|46|
12740|35|
12742|35|
12744|3|
12746|5|
12748|35|
12750|35|
12752|3|
12754|5|
12756|10|
12758|50|
12760|35|
12762|3|
12764|5|
12774|10|
12776|350|
12780|10|
12796|108|
12798|70|
12800|100|
12804|15|
12806|65|
12808|50|
12810|25|
12812|55|
12814|10|
12816|10|
12818|200|
12820|25|
12822|5|
12824|5|
12828|246|
12834|158|
12836|526|
12838|50|
12842|184|
12846|92|
12848|286|
12850|398|
12856|100|
12858|400|
12860|300|
12862|30|
12864|500|
12866|1700|
12868|2500|
12870|300|
12872|118|
12874|158|
12876|142|
12878|1024|
12880|1000|
12882|65|
12884|54|
12886|414|
12888|200|
12890|370|
12894|350|
12902|85|
12904|10|
12906|25|
12908|6|
12912|13|
12916|50|
12920|200|
12922|20|
12924|50|
12926|160|
12928|10|
12930|3|
12932|20|
12934|60|
12936|60|
12956|25|
12958|450|
12962|20|
12964|5|
12966|5|
12968|20|
12970|5|
12972|150|
12974|150|
12976|150|
12978|150|
12980|3|
12984|1556|
12990|268|
12994|94|
12996|100|
13002|60|
13006|35|
13008|50|
13010|10|
13012|8|
13016|4|
13020|6|
13022|180|
13024|250|
13026|600|
13028|85|
13030|1500|
13042|400|
13044|96|
13046|250|
13048|35|
13050|1250|
13058|30|
13060|356|
13062|100|
13064|30|
13066|500|
13068|450|
13072|15|
13074|35|
13076|145|
13078|62|
13080|100|
13082|20|
13104|170|
13106|50|
13108|68|
13110|112|
13112|244|
13114|8|
13116|50|
13118|2050|
13120|72|
13124|23|
13126|20|
13128|18|
13130|10|
13132|5|
13134|384|
13140|500|
13142|96|
13154|75|
13162|106|
13164|60|
13166|400|
13168|148|
13170|25|
13172|50|
13174|25|
13176|22|
13178|25|
13180|25|
13182|10|
13184|75|
13186|3|
13188|328|
13190|192|
13192|150|
13194|150|
13198|50|
13222|20|
13224|25|
13226|56|
13230|65|
13232|2|
13234|26|
13236|40|
13238|10|
13240|500|
13242|1000|
13244|800|
13246|20|
13250|10|
13252|10|
13254|250|
13256|65|
13258|18|
13260|66|
13264|2|
13266|194|
13268|208|
13270|12|
13272|144|
13274|20|
13276|82|
13278|44|
13280|50|
13282|25|
13284|60|
13294|50|
13310|50|
13312|50|
13314|2|
13320|1500|
13322|500|
13324|950|
13326|500|
13328|200|
13330|150|
13332|216|
13334|32|
13336|50|
13354|20|
13356|20|
13362|1000|
13366|1230|
13370|4556|
13372|636|
13374|6240|
13376|1156|
13378|1582|
13380|148|
13382|240|
13396|142|
13398|102|
13400|62|
13402|326|
13406|132|
13410|40|
13426|800|
13448|20|
13452|10|
13462|532|
13464|34|
13486|1000|
13488|1000|
13490|1000|
13492|1000|
13494|1000|
